"time","receiver_tp_difference"
402,0.12127059522042452
403,0.14659633257975382
404,0.1872018253474383
405,0.12753046505844318
406,0.10853749072011878
407,0.13353055187187596
408,0.15152759948652117
409,0.19787268159709231
410,0.1344853875476493
411,0.11562040837006637
412,0.10910844841592202
413,0.1373880827415869
414,0.17354401323866972
415,0.12132874215110391
416,0.10654659516341192
417,0.11690693291223066
418,0.10983455882352941
419,0.1314784791590398
420,0.09977278465034083
421,0.08610774818401937
422,0.0993272856997248
423,0.09044866219880289
424,0.11317399717587992
425,0.08120801979697995
426,0.07478578309587791
427,0.08849467298771474
428,0.07491806636624335
429,0.08651650404816276
430,0.05650598772265271
431,0.053045286272123335
432,0.07686807293528782
433,0.058941315397648505
434,0.08099769922610332
435,0.0499264295499518
436,0.038422443586094736
437,0.0522701650097366
438,0.045879092681925485
439,0.05388687948838916
440,0.02650212421606312
441,0.02284148012791229
442,0.02885546775426969
443,0.01607142857142857
444,0.04486304963794732
445,0.009778588437959163
446,0.01246565584613819
447,0.012317914643496039
448,0.002810424118548799
449,0.021553753596651844
450,0.0007107681372798
451,-0.008130494435692871
452,-0.0072185532176317
453,-0.010714102629825192
454,-0.007146210421991549
455,-0.016311550616780506
456,-0.02386634844868735
457,-0.03429648881414667
458,-0.034631147540983606
459,-0.02196483539416706
460,-0.03409435296494595
461,-0.040556719545046395
462,-0.04013478851279988
463,-0.026307801274916522
464,-0.014862648626486265
465,-0.0232897384305835
466,-0.03128997343304143
467,-0.038906466284358315
468,-0.033172526980653504
469,-0.028490312297654034
470,-0.027802381655348884
471,-0.034554517737017856
472,-0.03810724328517405
473,-0.029360124853687084
474,-0.018613861386138613
475,-0.002220029600394672
476,-0.019300187707561246
477,-0.019134329811577973
478,-0.01142156862745098
479,-0.009776812166699586
480,0.012457363191457809
481,0.0013032145960034753
482,-0.021195072266951206
483,-0.016610484146758513
484,-0.004599179071262549
485,0.030560271646859084
486,0.008495384010999803
487,-0.010870099847523487
488,-0.017071505219003025
489,-0.002866179086776043
490,0.01928071928071928
491,0.015444395258472283
492,-0.010252133817325615
493,-0.02245377164660992
494,-0.002468282568988498
495,0.03682890115403914
496,0.024669044013482487
497,-0.0004363001745201
498,-0.02296321102234129
499,-0.006496339748872836
500,0.03246243001669777
501,0.030564527792508317
502,0.002761904761904762
503,-0.01914753481369966
504,-0.012699771689497716
505,0.02069492902547436
506,0.021257541478129714
507,-0.005094886416752361
508,-0.023949327292061583
509,-0.000047245582538
510,0.035082701749368415
511,0.05306452379820265
512,0.025656863210908917
513,0.0056187666807135835
514,0.01040132985039183
515,0.06924284032954099
516,0.05949226841370008
517,0.03051463554620241
518,0.014503057016920232
519,0.014682047859662503
520,0.045323565323565324
521,0.05296446504441869
522,0.029375179408669027
523,0.03057180600113229
524,0.022688437440668313
525,0.06692318932346208
526,0.059418335901386746
527,0.035424424711162035
528,0.027625613902531168
529,0.028981375902698593
530,0.06397781453731634
531,0.058342158467314914
532,0.01473270660867125
533,0.011250520857447105
534,0.0158307649201457
535,0.04512351849207483
536,0.03722703313253012
537,0.00471916350513556
538,0.012336517948242278
539,0.014056224899598393
540,0.050595238095238096
541,0.043372459204122533
542,0.002654372729812797
543,0.023206452525824255
544,0.022630230572160546
545,0.061277705345501955
546,0.057017332110268916
547,0.006629937435801662
548,0.042704626334519574
549,0.042186092809404184
550,0.0680996674538532
551,0.06752132632897971
552,0.0074455630999765866
553,0.03087897132666948
554,0.042838145896656535
555,0.07175925925925926
556,0.076360643036994
557,0.008461429981666902
558,0.034057903120022485
559,0.04215102542292789
560,0.07051838980596582
561,0.07120564651654103
562,0.01775092501522177
563,0.052019870653294595
564,0.05566327737053677
565,0.08407612623464225
566,0.06041185618019886
567,0.02567062191236899
568,0.04035320492290799
569,0.05628892813981593
570,0.08093957832177727
571,0.06579192257584217
572,0.017713511070944418
573,0.0455426793524823
574,0.04805023433589662
575,0.0803038021581068
576,0.05091797051641494
577,0.022169790321862618
578,0.034844742413549755
579,0.051103056338658435
580,0.07679701370237174
581,0.07060310581437342
582,0.018181025462155564
583,0.014946004319654429
584,0.038502342852090886
585,0.07601359003397508
586,0.06920430886213452
587,0.028682781572954983
588,0.013053471529554621
589,0.024727208729320663
590,0.060261385431999645
591,0.05100755667506297
592,0.025097284771107516
593,0.007685001295224938
594,0.0349783320067215
595,0.05776157232424741
596,0.0636400486420754
597,0.025323110624315442
598,0.008711103406431482
599,0.025081362551529617
600,0.04752057024684296
601,0.05557277598193331
602,0.009024882891400576
603,-0.008005791423583018
604,0.011979122101480277
605,0.03333478015538869
606,0.02484256243213898
607,0.015978126201563636
608,0.014143059186559809
609,0.026579352850539292
610,0.04055919917155678
611,0.04415011037527594
612,0.03388380251561564
613,0.03426363246028338
614,0.04989489038568793
615,0.06438552958077576
616,0.06023265833692374
617,0.05220831720638197
618,0.03668403439657729
619,0.04912562304638
620,0.05435805320331879
621,0.05424176573352082
622,0.030062489444350617
623,0.03481214179579707
624,0.05056179775280899
625,0.036791852323360914
626,0.05416150130380883
627,0.041500973009560876
628,0.05828771809784468
629,0.0530721435968243
630,0.05716374897845069
631,0.06799531066822978
632,0.06006031882809134
633,0.07143169017159325
634,0.05914166085136078
635,0.07387828214426144
636,0.09899239879794944
637,0.06569817866435386
638,0.07305258564259219
639,0.06278706993673629
640,0.09627071219341582
641,0.10465218538387125
642,0.08423653862828405
643,0.08625043538836642
644,0.08435250238528927
645,0.10798758361386789
646,0.10267277917135197
647,0.06849548475038338
648,0.06799982871579668
649,0.061253257015932684
650,0.08946596497282375
651,0.09700281786354709
652,0.06796116504854369
653,0.05471086214884387
654,0.0426898375519456
655,0.07164976880329191
656,0.08857106480499087
657,0.06408158126652398
658,0.05333613976005051
659,0.04242907503777069
660,0.08543296930088572
661,0.10486197838163731
662,0.08154741815727304
663,0.04079839317097665
664,0.0407905803195963
665,0.09454608364690109
666,0.10641855678943532
667,0.06189981292870505
668,0.04271901308660499
669,0.032450685664868424
670,0.07659520054558629
671,0.08374446552814674
672,0.04747591204809355
673,0.03967322999581064
674,0.013573727205214952
675,0.06617803724378915
676,0.07254148545370097
677,0.05262507720815318
678,0.032854638056274525
679,0.012362467548522686
680,0.06695205479452054
681,0.07389890629618681
682,0.05440861983878927
683,0.030127751654113438
684,0.015002072109407377
685,0.06594576184597045
686,0.0659025787965616
687,0.04301473614884334
688,0.02770591671534674
689,0.01049080511786728
690,0.060443764345830146
691,0.071264171852357
692,0.04919328010645376
693,0.04490106544901065
694,0.034954727311012845
695,0.08012346752456308
696,0.08847324923879948
697,0.06365251226526815
698,0.049687567334626155
699,0.04332222507049475
700,0.0897379139366035
701,0.09090909090909091
702,0.07277127176872218
703,0.06789337315005929
704,0.06084114186097189
705,0.10308861214764195
706,0.09499205087440382
707,0.07647364320955596
708,0.08179093953816323
709,0.0778271089057195
710,0.12038248162013442
711,0.10114285714285715
712,0.09866504326651303
713,0.10146461972825128
714,0.07529166847378237
715,0.09935739001482946
716,0.0981860320007131
717,0.09465074574640249
718,0.07393389957311974
719,0.05565894827959316
720,0.0841108796086602
721,0.0865740947448319
722,0.06844205412907703
723,0.06302945178422507
724,0.04439120017425398
725,0.06502445209201231
726,0.06972468836875617
727,0.0642000263655139
728,0.07271591720199858
729,0.04749713074953651
730,0.06550298576022048
731,0.06923007081895768
732,0.05538748999021265
733,0.05130605331193724
734,0.032970437245530185
735,0.045299852832965413
736,0.04858336360334181
737,0.034281158650013285
738,0.029673458492748467
739,0.020201125238116333
740,0.022752243178904962
741,0.03925131746320189
742,0.021275652674970082
743,0.019507371449119022
744,0.017593592512598993
745,0.03684677532340167
746,0.03884393063583815
747,0.03512173128944995
748,0.04122815045300632
749,0.03925430560644925
750,0.05062753609512126
751,0.06922062011120535
752,0.05835445955289237
753,0.05586462679647659
754,0.045412928035158395
755,0.04346810002336995
756,0.04644091223220456
757,0.043543407192154014
758,0.05310386084395564
759,0.057034220532319393
760,0.027913629233182614
761,0.05071823718097718
762,0.037798198361323615
763,0.05397949331003724
764,0.05556068297185048
765,0.008484345460414072
766,0.014133953403547166
767,0.03373187252807201
768,0.03533259627786991
769,0.03630605406894019
770,-0.01402190349631123
771,0.018604868040660263
772,0.02289758534554538
773,0.04406318848732011
774,0.03402567094515753
775,-0.014298397271155554
776,0.013384861909699312
777,0.021191187453323376
778,0.04142850394444707
779,0.034532374100719423
780,-0.005891429372983589
781,0.030910374029640086
782,0.0413323381227841
783,0.05577239595579591
784,0.050099920992703446
785,0.007080383173677634
786,0.028693809874723655
787,0.03387238774848246
788,0.05811413920805242
789,0.04428796442138423
790,-0.00744904487706791
791,0.010241238051888939
792,0.03667549853576907
793,0.05608670957970466
794,0.048650915699706414
795,-0.007524661619637532
796,0.018700966976829044
797,0.03573921541253665
798,0.04
799,0.016370460814905258
800,-0.017600866504197128
801,0.02459090091710124
802,0.03197992700729927
803,0.05796629108855573
804,0.0152270461343243
805,-0.010526315789473684
806,0.00835147261338901
807,0.015069291832982015
808,0.030188850553840567
809,0.00674016872740258
810,-0.03978744894822362
811,-0.001673861333803189
812,0.003855357617654879
813,0.007333542011358047
814,-0.022472900326077377
815,-0.06223288268643698
816,-0.024023242704132516
817,-0.008952865794786272
818,0.013975363941769316
819,-0.024360322467577987
820,-0.0574622303728932
821,-0.018901384083044984
822,0.00722290316932236
823,0.019541659264523007
824,-0.020939197476782898
825,-0.05421844915105899
826,-0.027906173052831655
827,-0.006802422540156236
828,0.010173121542031054
829,-0.03118557831483837
830,-0.07155003270111183
831,-0.030568834700232445
832,0.0019697376667562
833,0.003334234477786789
834,-0.03344303121942542
835,-0.08053276881009085
836,-0.03553796201574523
837,-0.006595590892663534
838,0.00816458323723419
839,-0.029368976177486815
840,-0.06101344364012409
841,-0.01868737022659565
842,0.010777344645723459
843,0.019960548562840505
844,-0.012248874866607896
845,-0.05895166780122532
846,-0.004852368963149462
847,0.021759475900795508
848,0.06351201121368844
849,0.009918760627243528
850,-0.0441522491349481
851,0.001381406271584473
852,0.03982196126710545
853,0.04924368945936918
854,0.0059622391520370984
855,-0.015126128641906357
856,0.03039977790116602
857,0.0394571733977785
858,0.05103097636757367
859,0.006568220990357292
860,-0.013996889580093312
861,0.027261123267687818
862,0.047398843930635835
863,0.04308913083594759
864,0.015466519803570609
865,-0.010360810687994184
866,0.0449945295404814
867,0.049707204139997276
868,0.0757646183880264
869,0.02584511230044371
870,0.010849334967542784
871,0.04870381338557565
872,0.05521165225307237
873,0.055723998529952225
874,0.009226337818983753
875,-0.007179167038259163
876,0.015553767766157146
877,0.019277433270423295
878,0.024337283995295396
879,-0.021759444666933653
880,-0.025729902679642713
881,0.009083993377187094
882,0.024887800897592818
883,0.010825622136375886
884,-0.04495020094356107
885,-0.03241169466860696
886,0.020693933619887445
887,0.03355283788021323
888,0.017990737442109012
889,-0.055267702936096716
890,-0.03225244072524407
891,0.029397462534812784
892,0.037115682371156825
893,0.046107731640659434
894,-0.012266254932235375
895,0.0024261329174248333
896,0.05458601233433932
897,0.06045207639740669
898,0.06687746350760168
899,0.0012549675800041832
900,0.0004602895639802
901,0.04755073625585418
902,0.06124698003645149
903,0.07446808510638298
904,0.022830297535646582
905,0.012411347517730497
906,0.05388450353136685
907,0.052699711863699004
908,0.07374459594280014
909,0.022840159596124093
910,0.02171330247040026
911,0.02047262985325283
912,0.020780456852791878
913,0.05890389569833711
914,0.031313288674248325
915,-0.019394549396097863
916,0.042709529276693456
917,0.038220621882149954
918,0.08093212502311818
919,0.058460164477356455
920,-0.0042584167424931756
921,0.04941406958603926
922,0.049624167290085855
923,0.10424710424710425
924,0.06341532272294173
925,0.020618556701030927
926,0.05479739659878228
927,0.04753381750593742
928,0.08522048024046179
929,0.057518267748206744
930,0.00619814055783265
931,0.09962342814874588
932,0.13376714855935332
933,0.11636340501336048
934,0.1155697715744241
935,0.07359083109398776
936,0.11038298661556056
937,0.1215856605389533
938,0.11711004506468964
939,0.1147826600519726
940,0.08373071113348932
941,0.11119259844296514
942,0.10862823281829762
943,0.08152702241139224
944,0.08831916424592916
945,0.06537348622870003
946,0.08494810573137686
947,0.08900973820665234
948,0.06666826888413564
949,0.06908256208639593
950,0.0528910692929145
951,0.08273911389998098
952,0.075453654895741
953,0.07913459817433327
954,0.05808470118799311
955,0.053575057006750505
956,0.07601077015129498
957,0.04565768066396194
958,0.049301234518815976
959,0.052875453834272765
960,0.03463107752296344
961,0.05439433062555365
962,0.047727979796131255
963,0.03871971471523966
964,0.04297392256219213
965,0.031802624073017684
966,0.04551470831540982
967,0.03219912490183194
968,0.02856482551421308
969,0.03985626637794411
970,0.035778513961192616
971,0.04207336616065965
972,0.026489216021910306
973,0.012133649184662847
974,0.023865583682795323
975,0.005154926437806509
976,0.029637056346500903
977,-0.0050340998796474835
978,0.0013965601841949649
979,0.020298292161459005
980,-0.01898101898101898
981,-0.03991240463407742
982,-0.024771965862127994
983,0.008946357639593
984,0.015545502470361789
985,-0.014368356692691186
986,-0.045884862303384365
987,-0.011742126090378788
988,0.010568728377352123
989,0.01889911825726141
990,-0.014944050303017768
991,-0.05816493218068021
992,-0.014343620363953941
993,0.009449169028958924
994,0.00776027080799223
995,-0.0024521156308748605
996,-0.0517776755495679
997,-0.02187497392856845
998,0.0033986028875840437
999,0.017820112956250526
1000,-0.008050147397065017
1001,0.12701428470902823
1002,0.16875368296994697
1003,0.17228055686644644
1004,0.16309553449816194
1005,0.16125440712562628
1006,0.18413188564598068
1007,0.17739625657763272
1008,0.19082507701273832
1009,0.18856017096300254
1010,0.2045958408146406
1011,0.23151630564151393
1012,0.24285111119640732
1013,0.22625182862114795
1014,0.24171309259205803
1015,0.21889313533856522
1016,0.26872591185834777
1017,0.2588347659980898
1018,0.2555802319581847
1019,0.28288064916037414
1020,0.270027577090503
1021,0.3565025439470213
1022,0.3408565601631543
1023,0.3414617643476731
1024,0.3413178525893172
1025,0.347012209358219
1026,0.32772253504253024
1027,0.2897000523599372
1028,0.2867276072891316
1029,0.28590175668824
1030,0.295206561818045
1031,0.2877205981409134
1032,0.25324697230374793
1033,0.26605660057617353
1034,0.25921189891308005
1035,0.25139532523762814
1036,0.24300985277894016
1037,0.18401766508670742
1038,0.20716122347161992
1039,0.19734558837550772
1040,0.19149993311548089
1041,0.1484468339307049
1042,0.09950333961294743
1043,0.12445793581960105
1044,0.11825055152177172
1045,0.09255214356075207
1046,0.11797820098215356
1047,0.1149389364361958
1048,0.14094547577917813
1049,0.1287396486525298
1050,0.10913092361792216
1051,0.11499584079050187
1052,0.1073362003541614
1053,0.13881774408359798
1054,0.14209705062287367
1055,0.11374157190298884
1056,0.12024858696525675
1057,0.11241205074570101
1058,0.14284541274359536
1059,0.15786425439201301
1060,0.12966400344335943
1061,0.12536801486351293
1062,0.12032806092560047
1063,0.15895473690455003
1064,0.18224383216279488
1065,0.1337854500616523
1066,0.15761074162379218
1067,0.15274647433833474
1068,0.1856553784213773
1069,0.20700322516948594
1070,0.17722978382706164
1071,0.1414919648171417
1072,0.10746963899517552
1073,0.15115732975511573
1074,0.20113354091592905
1075,0.21460590872189475
1076,0.164480111653873
1077,0.1308048999930791
1078,0.1709103592605511
1079,0.22990359590924087
1080,0.24651042245177535
1081,0.18531328503294864
1082,0.13782863764757008
1083,0.19681105110400823
1084,0.25883262466177037
1085,0.2618374695110148
1086,0.21065431383902722
1087,0.16307194577106762
1088,0.2337434779222802
1089,0.2859850045315976
1090,0.28369524908319255
1091,0.24036281179138322
1092,0.19542781957978703
1093,0.23847579814624098
1094,0.2780578739990679
1095,0.2512674403988771
1096,0.2706071913161465
1097,0.21077814152606397
1098,0.2601674386978879
1099,0.3088754302644765
1100,0.26719644535589165
1101,0.28167849214295043
1102,0.24153557889232646
1103,0.2849661793584988
1104,0.3285977610933777
1105,0.29548067568762715
1106,0.29832796852646637
1107,0.26842649637990734
1108,0.2971766191593
1109,0.3555462419670299
1110,0.29572836801752467
1111,0.29637704689891914
1112,0.2818156372457548
1113,0.319277390368325
1114,0.38552237363487
1115,0.32569263556713235
1116,0.308386234547277
1117,0.3030188679245283
1118,0.3376777814774295
1119,0.3712624584717608
1120,0.32862156834463196
1121,0.31975510991129963
1122,0.3299855838539164
1123,0.3601760495260205
1124,0.3963326523493946
1125,0.35064302416212
1126,0.3411954292411368
1127,0.3558896007885658
1128,0.3770515970515971
1129,0.3886018086057836
1130,0.3565425583895241
1131,0.3419212906379858
1132,0.35266342039250403
1133,0.39087594836929745
1134,0.3829355254035852
1135,0.3426207031632553
1136,0.35423596165134025
1137,0.35486886778526794
1138,0.3894830220294712
1139,0.3832448260459576
1140,0.35677555218179147
1141,0.341569625207946
1142,0.3514895290531904
1143,0.38286105809230164
1144,0.38777236095910855
1145,0.35190357195354993
1146,0.3519397289760775
1147,0.3637166405023548
1148,0.3860675483014601
1149,0.392311900144214
1150,0.3623920722135008
1151,0.343652496099844
1152,0.36854783207157604
1153,0.3836209015386128
1154,0.40446860505710436
1155,0.36113296616837137
1156,0.3391075860055472
1157,0.36308734717926056
1158,0.37851662404092073
1159,0.418349363009215
1160,0.3897387030442851
1161,0.36874224758124535
1162,0.3917090104140464
1163,0.41167612067667286
1164,0.44069361789452083
1165,0.4268067657611481
1166,0.4069185252617205
1167,0.4075986909388423
1168,0.4113635223910536
1169,0.43147778970505546
1170,0.43412205512498075
1171,0.44073689673066946
1172,0.4531624465978952
1173,0.4617004880554842
1174,0.47442222799272915
1175,0.48004596740493105
1176,0.4897472579876013
1177,0.5150882825040128
1178,0.5191131098676985
1179,0.5199745344580614
1180,0.5309970174691095
1181,0.5425354237379452
1182,0.5570053824824661
1183,0.5498056753447266
1184,0.5610761553482317
1185,0.5382410212029425
1186,0.5758960524142488
1187,0.556338409842285
1188,0.5527019796682718
1189,0.5207006369426752
1190,0.5204043628624634
1191,0.5425048669695003
1192,0.5279783393501805
1193,0.5181414774210389
1194,0.49552176629868777
1195,0.48785202988661897
1196,0.5077134404057481
1197,0.5021358616378412
1198,0.49306808225532134
1199,0.46322856270979557
1200,0.4491106467560267
1201,0.47897196261682246
1202,0.45665445665445664
1203,0.45279790660225444
1204,0.44064630143903055
1205,0.45196417667412986
1206,0.48134696207129146
1207,0.47344839875770073
1208,0.45434443941906627
1209,0.44603158635952117
1210,0.45182555780933065
1211,0.47998340593237915
1212,0.45758302300668263
1213,0.45660377358490567
1214,0.4419306184012066
1215,0.4464312851425966
1216,0.48443589876838333
1217,0.45817403272671664
1218,0.45051280755822765
1219,0.4445946622602774
1220,0.4469789132197891
1221,0.48894783377542
1222,0.4589477981323672
1223,0.4452518165873215
1224,0.4291821748315059
1225,0.4272464649536263
1226,0.4706830231832831
1227,0.4331618882721393
1228,0.4260882708585248
1229,0.4099863959288558
1230,0.4060486121682651
1231,0.4568591586098772
1232,0.40848644807633744
1233,0.41331113129478253
1234,0.3885558857603385
